area,base_kv,bus_i,bus_type,index,name,source_id,state,va,vm,vmax,vmin,xcoord_1,ycoord_1,zone
3,21.0,255,2,255,bus_1058,255,1,0.10811865867325812,0.8999999919740669,1.1,0.9,1202.0,-890.0,1
15,110.0,1652,1,1652,bus_5073,bus,5,-0.1770709305525068,1.0187226346006408,1.1,0.9,2249.0,-5728.0,1
15,110.0,1652,1,1652,bus_5073,1652,5,-0.1770709305525068,1.0187226346006408,1.1,0.9,2249.0,-5728.0,1
15,22.0,178,1,178,bus_5189,bus,5,-0.19871275641803612,1.0665571941256895,1.1,0.9,2559.0,-5548.0,1
15,22.0,178,1,178,bus_5189,178,5,-0.19871275641803612,1.0665571941256895,1.1,0.9,2559.0,-5548.0,1
6,66.0,1279,1,1279,bus_2351,bus,2,0.1012787345169444,1.0771298909172782,1.1,0.9,110.0,-4266.0,1
6,66.0,1279,1,1279,bus_2351,1279,2,0.1012787345169444,1.0771298909172782,1.1,0.9,110.0,-4266.0,1
15,11.0,89,1,89,bus_5235,bus,5,0.05610031398974717,1.001014745914048,1.1,0.9,1237.0,-6122.0,1
15,11.0,89,1,89,bus_5235,89,5,0.05610031398974717,1.001014745914048,1.1,0.9,1237.0,-6122.0,1
5,15.0,496,1,496,bus_2023,bus,2,0.03361786929792451,0.9940816057363192,1.1,0.9,784.0,-1957.0,1
5,15.0,496,1,496,bus_2023,496,2,0.03361786929792451,0.9940816057363192,1.1,0.9,784.0,-1957.0,1
7,22.0,1375,1,1375,bus_2103,bus,2,-0.5265271094043422,1.0329194646784343,1.1,0.9,871.0,-4184.0,1
7,22.0,1375,1,1375,bus_2103,1375,2,-0.5265271094043422,1.0329194646784343,1.1,0.9,871.0,-4184.0,1
9,110.0,1933,1,1933,bus_3314,bus,3,-0.310279227572938,1.058326068356342,1.1,0.9,-352.0,4136.0,1
9,110.0,1933,1,1933,bus_3314,1933,3,-0.310279227572938,1.058326068356342,1.1,0.9,-352.0,4136.0,1
14,66.0,195,1,195,bus_4311,bus,4,0.9681981010615484,1.0427859589508046,1.1,0.9,-1657.0,-2805.0,1
14,66.0,195,1,195,bus_4311,195,4,0.9681981010615484,1.0427859589508046,1.1,0.9,-1657.0,-2805.0,1
6,500.0,1112,1,1112,bus_2198,bus,2,-0.38293723757371784,1.0698047901467078,1.1,0.9,960.0,-3638.0,1
6,500.0,1112,1,1112,bus_2198,1112,2,-0.38293723757371784,1.0698047901467078,1.1,0.9,960.0,-3638.0,1
2,132.0,1102,1,1102,bus_1261,bus,1,-0.35736385280926297,1.0486014155249561,1.1,0.9,323.0,829.0,1
2,132.0,1102,1,1102,bus_1261,1102,1,-0.35736385280926297,1.0486014155249561,1.1,0.9,323.0,829.0,1
13,11.0,1984,1,1984,bus_4417,bus,4,0.9210495451395182,0.9870553293671948,1.1,0.9,-2522.0,-2247.0,1
13,11.0,1984,1,1984,bus_4417,1984,4,0.9210495451395182,0.9870553293671948,1.1,0.9,-2522.0,-2247.0,1
2,132.0,923,1,923,bus_1403,bus,1,-0.3082270207408814,1.0498289736824362,1.1,0.9,287.0,140.0,1
2,132.0,923,1,923,bus_1403,923,1,-0.3082270207408814,1.0498289736824362,1.1,0.9,287.0,140.0,1
4,12.5,442,1,442,bus_1078,bus,1,0.18369238813713604,1.014047956616439,1.1,0.9,1459.0,-1470.0,1
4,12.5,442,1,442,bus_1078,442,1,0.18369238813713604,1.014047956616439,1.1,0.9,1459.0,-1470.0,1
6,220.0,1079,2,1079,bus_2039,bus,2,-0.24103981738751343,1.1000000086864836,1.1,0.9,305.0,-2904.0,1
6,220.0,1079,2,1079,bus_2039,1079,2,-0.24103981738751343,1.1000000086864836,1.1,0.9,305.0,-2904.0,1
11,110.0,562,1,562,bus_3299,bus,3,-0.3292357150818124,1.0515757155603318,1.1,0.9,-709.0,2547.0,1
11,110.0,562,1,562,bus_3299,562,3,-0.3292357150818124,1.0515757155603318,1.1,0.9,-709.0,2547.0,1
8,22.0,924,1,924,bus_3085,bus,3,-0.5248755285620348,0.9985110811990311,1.1,0.9,-960.0,7399.0,1
8,22.0,924,1,924,bus_3085,924,3,-0.5248755285620348,0.9985110811990311,1.1,0.9,-960.0,7399.0,1
2,11.0,1329,1,1329,bus_1647,bus,1,-0.4207943980077583,1.0196792964690313,1.1,0.9,-170.0,484.0,1
2,11.0,1329,1,1329,bus_1647,1329,1,-0.4207943980077583,1.0196792964690313,1.1,0.9,-170.0,484.0,1
11,11.0,202,1,202,bus_3335,bus,3,-0.546480331678523,1.0098142645382675,1.1,0.9,552.0,3029.0,1
11,11.0,202,1,202,bus_3335,202,3,-0.546480331678523,1.0098142645382675,1.1,0.9,552.0,3029.0,1
8,132.0,1221,1,1221,bus_3198,bus,3,-0.3541858992913781,1.0282611586272967,1.1,0.9,-444.0,6649.0,1
8,132.0,1221,1,1221,bus_3198,1221,3,-0.3541858992913781,1.0282611586272967,1.1,0.9,-444.0,6649.0,1
9,132.0,1574,1,1574,bus_3272,bus,3,-0.19393005955832174,1.039187537273906,1.1,0.9,366.0,5468.0,1
9,132.0,1574,1,1574,bus_3272,1574,3,-0.19393005955832174,1.039187537273906,1.1,0.9,366.0,5468.0,1
5,220.0,654,1,654,bus_2106,bus,2,-0.21552359040263752,1.0658374554325856,1.1,0.9,146.0,-3131.0,1
5,220.0,654,1,654,bus_2106,654,2,-0.21552359040263752,1.0658374554325856,1.1,0.9,146.0,-3131.0,1
12,33.0,1196,1,1196,bus_4373,bus,4,0.9657073735979463,1.0476190499404094,1.1,0.9,-2685.0,-1080.0,1
12,33.0,1196,1,1196,bus_4373,1196,4,0.9657073735979463,1.0476190499404094,1.1,0.9,-2685.0,-1080.0,1
15,220.0,146,1,146,bus_5159,bus,5,-0.08052053218018608,1.0516535725927663,1.1,0.9,1414.0,-6127.0,1
15,220.0,146,1,146,bus_5159,146,5,-0.08052053218018608,1.0516535725927663,1.1,0.9,1414.0,-6127.0,1
11,110.0,953,1,953,bus_3222,bus,3,-0.2916332428323532,1.0551235237180616,1.1,0.9,-445.0,3336.0,1
11,110.0,953,1,953,bus_3222,953,3,-0.2916332428323532,1.0551235237180616,1.1,0.9,-445.0,3336.0,1
2,11.0,256,1,256,bus_1539,bus,1,-0.23666870570559925,1.0482826699121668,1.1,0.9,71.0,-177.0,1
2,11.0,256,1,256,bus_1539,256,1,-0.23666870570559925,1.0482826699121668,1.1,0.9,71.0,-177.0,1
14,11.0,1044,1,1044,bus_4431,bus,4,1.0417578262430758,1.00979378680069,1.1,0.9,-1978.0,-3523.0,1
14,11.0,1044,1,1044,bus_4431,1044,4,1.0417578262430758,1.00979378680069,1.1,0.9,-1978.0,-3523.0,1
6,220.0,1396,1,1396,bus_2127,bus,2,-0.26109509587353796,1.0189112999284553,1.1,0.9,786.0,-2975.0,1
6,220.0,1396,1,1396,bus_2127,1396,2,-0.26109509587353796,1.0189112999284553,1.1,0.9,786.0,-2975.0,1
15,110.0,291,1,291,bus_5111,bus,5,-0.12813618518545103,1.0268503696913331,1.1,0.9,1923.0,-6149.0,1
15,110.0,291,1,291,bus_5111,291,5,-0.12813618518545103,1.0268503696913331,1.1,0.9,1923.0,-6149.0,1
11,110.0,80,1,80,bus_3340,bus,3,-0.35285150197389575,1.0345568331003645,1.1,0.9,-343.0,2502.0,1
11,110.0,80,1,80,bus_3340,80,3,-0.35285150197389575,1.0345568331003645,1.1,0.9,-343.0,2502.0,1
12,132.0,360,1,360,bus_4169,bus,4,0.8002769944463811,1.009070305278422,1.1,0.9,-3172.0,-1760.0,1
12,132.0,360,1,360,bus_4169,360,4,0.8002769944463811,1.009070305278422,1.1,0.9,-3172.0,-1760.0,1
7,66.0,1629,1,1629,bus_2278,bus,2,-0.5379532010737931,1.0388296171524911,1.1,0.9,1051.0,-3940.0,1
7,66.0,1629,1,1629,bus_2278,1629,2,-0.5379532010737931,1.0388296171524911,1.1,0.9,1051.0,-3940.0,1
9,110.0,1379,1,1379,bus_3354,bus,3,-0.30432850034768194,1.059217262896589,1.1,0.9,-64.0,4081.0,1
9,110.0,1379,1,1379,bus_3354,1379,3,-0.30432850034768194,1.059217262896589,1.1,0.9,-64.0,4081.0,1
15,110.0,418,1,418,bus_5072,bus,5,-0.3244461791471252,1.0567422256828354,1.1,0.9,1619.0,-5329.0,1
15,110.0,418,1,418,bus_5072,418,5,-0.3244461791471252,1.0567422256828354,1.1,0.9,1619.0,-5329.0,1
14,11.0,1180,1,1180,bus_4482,bus,4,1.0486241127363474,0.988611228697981,1.1,0.9,-2016.0,-3389.0,1
14,11.0,1180,1,1180,bus_4482,1180,4,1.0486241127363474,0.988611228697981,1.1,0.9,-2016.0,-3389.0,1
2,33.0,1343,1,1343,bus_1532,bus,1,0.054337193949911274,1.0537768776416483,1.1,0.9,899.0,491.0,1
2,33.0,1343,1,1343,bus_1532,1343,1,0.054337193949911274,1.0537768776416483,1.1,0.9,899.0,491.0,1
9,132.0,1466,1,1466,bus_3072,bus,3,-0.28714171229460567,1.0642865747738721,1.1,0.9,-650.0,4053.0,1
9,132.0,1466,1,1466,bus_3072,1466,3,-0.28714171229460567,1.0642865747738721,1.1,0.9,-650.0,4053.0,1
2,23.0,431,1,431,bus_1045,bus,1,-0.07959093089168644,1.0405649348954487,1.1,0.9,505.0,30.0,1
2,23.0,431,1,431,bus_1045,431,1,-0.07959093089168644,1.0405649348954487,1.1,0.9,505.0,30.0,1
6,500.0,1590,1,1590,bus_2201,bus,2,-0.36156800621816426,1.0579283898863827,1.1,0.9,574.0,-3521.0,1
6,500.0,1590,1,1590,bus_2201,1590,2,-0.36156800621816426,1.0579283898863827,1.1,0.9,574.0,-3521.0,1
9,11.0,1940,1,1940,bus_3038,bus,3,-0.14785284761951725,1.0280150534083676,1.1,0.9,-1216.0,4891.0,1
9,11.0,1940,1,1940,bus_3038,1940,3,-0.14785284761951725,1.0280150534083676,1.1,0.9,-1216.0,4891.0,1
15,22.0,520,1,520,bus_5219,bus,5,0.022503107200335656,1.0658874461374188,1.1,0.9,2765.0,-5720.0,1
15,22.0,520,1,520,bus_5219,520,5,0.022503107200335656,1.0658874461374188,1.1,0.9,2765.0,-5720.0,1
13,275.0,1611,1,1611,starbus_xf_4109_4357_4358_1,bus,4,1.034801060838919,1.0423351373891172,1.1,0.9,-2826.0,-1815.0,1
13,275.0,1611,1,1611,starbus_xf_4109_4357_4358_1,1611,4,1.034801060838919,1.0423351373891172,1.1,0.9,-2826.0,-1815.0,1
13,66.0,1846,1,1846,bus_4344,bus,4,0.9843789501461043,1.02051127097489,1.1,0.9,-2551.0,-2153.0,1
13,66.0,1846,1,1846,bus_4344,1846,4,0.9843789501461043,1.02051127097489,1.1,0.9,-2551.0,-2153.0,1
2,500.0,1160,1,1160,starbus_xf_1097_1098_1162_1,bus,1,-0.09321728558857546,1.0091525107498516,1.1,0.9,849.0,-193.0,1
2,500.0,1160,1,1160,starbus_xf_1097_1098_1162_1,1160,1,-0.09321728558857546,1.0091525107498516,1.1,0.9,849.0,-193.0,1
10,15.0,969,1,969,bus_3434,bus,3,0.17545371729879372,1.0474321414081182,1.1,0.9,1119.0,3536.0,1
10,15.0,969,1,969,bus_3434,969,3,0.17545371729879372,1.0474321414081182,1.1,0.9,1119.0,3536.0,1
15,110.0,1666,1,1666,bus_5098,bus,5,-0.12591634908046107,1.0282763107925275,1.1,0.9,1862.0,-6237.0,1
15,110.0,1666,1,1666,bus_5098,1666,5,-0.12591634908046107,1.0282763107925275,1.1,0.9,1862.0,-6237.0,1
3,33.0,1989,1,1989,bus_1575,bus,1,-0.3883891666300858,1.0446171200010699,1.1,0.9,1044.0,-449.0,1
3,33.0,1989,1,1989,bus_1575,1989,1,-0.3883891666300858,1.0446171200010699,1.1,0.9,1044.0,-449.0,1
11,275.0,1147,1,1147,bus_3595,bus,3,-0.22385299857682175,1.0644798369063324,1.1,0.9,-202.0,3207.0,1
11,275.0,1147,1,1147,bus_3595,1147,3,-0.22385299857682175,1.0644798369063324,1.1,0.9,-202.0,3207.0,1
4,132.0,1263,1,1263,bus_1177,bus,1,-0.12229685258103734,1.045409488214635,1.1,0.9,723.0,-891.0,1
4,132.0,1263,1,1263,bus_1177,1263,1,-0.12229685258103734,1.045409488214635,1.1,0.9,723.0,-891.0,1
8,15.0,1930,1,1930,bus_3461,bus,3,-0.35168803631262213,1.012125657777282,1.1,0.9,-238.0,6931.0,1
8,15.0,1930,1,1930,bus_3461,1930,3,-0.35168803631262213,1.012125657777282,1.1,0.9,-238.0,6931.0,1
2,66.0,327,1,327,bus_1626,bus,1,-0.25061714831299564,1.0406686676843404,1.1,0.9,355.0,-490.0,1
2,66.0,327,1,327,bus_1626,327,1,-0.25061714831299564,1.0406686676843404,1.1,0.9,355.0,-490.0,1
2,132.0,1504,1,1504,bus_1338,bus,1,-0.3376503382165787,1.0443125997813845,1.1,0.9,787.0,-513.0,1
2,132.0,1504,1,1504,bus_1338,1504,1,-0.3376503382165787,1.0443125997813845,1.1,0.9,787.0,-513.0,1
11,10.5,1314,1,1314,bus_3465,bus,3,-0.007650705130000859,0.9719860039332558,1.1,0.9,-1052.0,2808.0,1
11,10.5,1314,1,1314,bus_3465,1314,3,-0.007650705130000859,0.9719860039332558,1.1,0.9,-1052.0,2808.0,1
6,220.0,1678,1,1678,bus_2161,bus,2,-0.3581980931036112,1.0395120520107106,1.1,0.9,348.0,-3879.0,1
6,220.0,1678,1,1678,bus_2161,1678,2,-0.3581980931036112,1.0395120520107106,1.1,0.9,348.0,-3879.0,1
14,15.75,284,1,284,bus_4066,bus,4,1.2946993524841621,0.9170617867386088,1.1,0.9,-2002.0,-3402.0,1
14,15.75,284,1,284,bus_4066,284,4,1.2946993524841621,0.9170617867386088,1.1,0.9,-2002.0,-3402.0,1
12,0.48,818,1,818,bus_4017,bus,4,1.0799797403112603,1.0541071957697887,1.1,0.9,-3070.0,-1848.0,1
12,0.48,818,1,818,bus_4017,818,4,1.0799797403112603,1.0541071957697887,1.1,0.9,-3070.0,-1848.0,1
13,66.0,1743,1,1743,bus_4289,bus,4,0.9844516667809339,1.0187898440763319,1.1,0.9,-2187.0,-2766.0,1
13,66.0,1743,1,1743,bus_4289,1743,4,0.9844516667809339,1.0187898440763319,1.1,0.9,-2187.0,-2766.0,1
7,66.0,1868,1,1868,bus_2245,bus,2,0.05348094476530406,1.100000009759768,1.1,0.9,1479.0,-4485.0,1
7,66.0,1868,1,1868,bus_2245,1868,2,0.05348094476530406,1.100000009759768,1.1,0.9,1479.0,-4485.0,1
14,33.0,1143,1,1143,bus_4152,bus,4,0.43718649107225555,1.1000000105599579,1.1,0.9,-912.0,-3273.0,1
14,33.0,1143,1,1143,bus_4152,1143,4,0.43718649107225555,1.1000000105599579,1.1,0.9,-912.0,-3273.0,1
15,110.0,1232,1,1232,bus_5097,bus,5,-0.12592097638047686,1.0283312542285763,1.1,0.9,2155.0,-6119.0,1
15,110.0,1232,1,1232,bus_5097,1232,5,-0.12592097638047686,1.0283312542285763,1.1,0.9,2155.0,-6119.0,1
8,22.0,1388,1,1388,bus_3183,bus,3,-0.5584759636607934,1.0066306477935971,1.1,0.9,-1051.0,7483.0,1
8,22.0,1388,1,1388,bus_3183,1388,3,-0.5584759636607934,1.0066306477935971,1.1,0.9,-1051.0,7483.0,1
9,110.0,1506,1,1506,bus_3311,bus,3,-0.3007208654312588,1.0599800178192336,1.1,0.9,-168.0,4073.0,1
9,110.0,1506,1,1506,bus_3311,1506,3,-0.3007208654312588,1.0599800178192336,1.1,0.9,-168.0,4073.0,1
6,22.0,575,1,575,bus_2297,bus,2,-0.20249636314953676,1.0374639327960498,1.1,0.9,59.0,-4071.0,1
6,22.0,575,1,575,bus_2297,575,2,-0.20249636314953676,1.0374639327960498,1.1,0.9,59.0,-4071.0,1
2,132.0,942,1,942,bus_1287,bus,1,-0.21783804071292537,1.0504023939633407,1.1,0.9,641.0,962.0,1
2,132.0,942,1,942,bus_1287,942,1,-0.21783804071292537,1.0504023939633407,1.1,0.9,641.0,962.0,1
5,22.0,675,1,675,bus_2315,bus,2,-0.047327696025178535,1.086527316064996,1.1,0.9,227.0,-2547.0,1
5,22.0,675,1,675,bus_2315,675,2,-0.047327696025178535,1.086527316064996,1.1,0.9,227.0,-2547.0,1
15,11.0,904,1,904,bus_5204,bus,5,-0.14502002811518852,1.0288922150662603,1.1,0.9,2218.0,-6149.0,1
15,11.0,904,1,904,bus_5204,904,5,-0.14502002811518852,1.0288922150662603,1.1,0.9,2218.0,-6149.0,1
4,15.4,1386,1,1386,bus_1039,bus,1,0.1863921871100299,0.9635482027723276,1.1,0.9,1345.0,-1629.0,1
4,15.4,1386,1,1386,bus_1039,1386,1,0.1863921871100299,0.9635482027723276,1.1,0.9,1345.0,-1629.0,1
10,132.0,1369,1,1369,bus_3300,bus,3,-0.11625861146462271,1.0703003313912975,1.1,0.9,1842.0,4456.0,1
10,132.0,1369,1,1369,bus_3300,1369,3,-0.11625861146462271,1.0703003313912975,1.1,0.9,1842.0,4456.0,1
12,132.0,15,1,15,starbus_xf_4160_4097_4401_1,bus,4,1.0694001100538109,0.9961527504591549,1.1,0.9,-3732.0,-1731.0,1
12,132.0,15,1,15,starbus_xf_4160_4097_4401_1,15,4,1.0694001100538109,0.9961527504591549,1.1,0.9,-3732.0,-1731.0,1
13,0.6899999999999998,1184,1,1184,bus_4019,bus,4,1.5778921689993748,1.0079316601399624,1.1,0.9,-2914.0,-2084.0,1
13,0.6899999999999998,1184,1,1184,bus_4019,1184,4,1.5778921689993748,1.0079316601399624,1.1,0.9,-2914.0,-2084.0,1
2,330.0,500,1,500,bus_1152,bus,1,-0.09172756932722813,1.0505892997593202,1.1,0.9,679.0,-116.0,1
2,330.0,500,1,500,bus_1152,500,1,-0.09172756932722813,1.0505892997593202,1.1,0.9,679.0,-116.0,1
13,11.0,785,1,785,bus_4452,bus,4,0.9031201636975165,0.9972735039005133,1.1,0.9,-2117.0,-2487.0,1
13,11.0,785,1,785,bus_4452,785,4,0.9031201636975165,0.9972735039005133,1.1,0.9,-2117.0,-2487.0,1
6,66.0,1001,1,1001,bus_2220,bus,2,-0.3735836254983918,1.031150233112996,1.1,0.9,393.0,-2982.0,1
6,66.0,1001,1,1001,bus_2220,1001,2,-0.3735836254983918,1.031150233112996,1.1,0.9,393.0,-2982.0,1
14,132.0,251,1,251,bus_4221,bus,4,0.3098621048777407,1.0755469937532347,1.1,0.9,-921.0,-2976.0,1
14,132.0,251,1,251,bus_4221,251,4,0.3098621048777407,1.0755469937532347,1.1,0.9,-921.0,-2976.0,1
12,132.0,1770,1,1770,bus_4174,bus,4,0.9822013397097696,1.0421660518071552,1.1,0.9,-2561.0,-1437.0,1
12,132.0,1770,1,1770,bus_4174,1770,4,0.9822013397097696,1.0421660518071552,1.1,0.9,-2561.0,-1437.0,1
15,110.0,1578,1,1578,starbus_xf_5094_5202_5203_2,bus,5,-0.15864256227077606,1.047232319357497,1.1,0.9,1770.0,-6395.0,1
15,110.0,1578,1,1578,starbus_xf_5094_5202_5203_2,1578,5,-0.15864256227077606,1.047232319357497,1.1,0.9,1770.0,-6395.0,1
2,132.0,170,1,170,bus_1189,bus,1,-0.32658829402484385,1.0491512002520478,1.1,0.9,732.0,-450.0,1
2,132.0,170,1,170,bus_1189,170,1,-0.32658829402484385,1.0491512002520478,1.1,0.9,732.0,-450.0,1
1,66.0,248,1,248,bus_1623,bus,1,-0.11819542409149657,1.1000000032806603,1.1,0.9,1924.0,1854.0,1
1,66.0,248,1,248,bus_1623,248,1,-0.11819542409149657,1.1000000032806603,1.1,0.9,1924.0,1854.0,1
5,17.0,68,1,68,bus_2020,bus,2,0.02951394064350419,0.9990258493550974,1.1,0.9,762.0,-1940.0,1
5,17.0,68,1,68,bus_2020,68,2,0.02951394064350419,0.9990258493550974,1.1,0.9,762.0,-1940.0,1
6,10.5,529,1,529,bus_2323,bus,2,-0.25728097954933404,1.0999998764304073,1.1,0.9,954.0,-3371.0,1
6,10.5,529,1,529,bus_2323,529,2,-0.25728097954933404,1.0999998764304073,1.1,0.9,954.0,-3371.0,1
13,0.6899999999999998,656,1,656,bus_4047,bus,4,1.1081963547558413,1.10000000104742,1.1,0.9,-2544.0,-1578.0,1
13,0.6899999999999998,656,1,656,bus_4047,656,4,1.1081963547558413,1.10000000104742,1.1,0.9,-2544.0,-1578.0,1
8,132.0,850,1,850,bus_3160,bus,3,-0.23997248264631194,1.0545887406010024,1.1,0.9,-282.0,5815.0,1
8,132.0,850,1,850,bus_3160,850,3,-0.23997248264631194,1.0545887406010024,1.1,0.9,-282.0,5815.0,1
6,220.0,890,1,890,bus_2177,bus,2,-0.2577878238021362,1.057617712468361,1.1,0.9,193.0,-3223.0,1
6,220.0,890,1,890,bus_2177,890,2,-0.2577878238021362,1.057617712468361,1.1,0.9,193.0,-3223.0,1
12,33.0,1795,1,1795,bus_4345,bus,4,0.9850416564551217,1.03304994553088,1.1,0.9,-3575.0,-1572.0,1
12,33.0,1795,1,1795,bus_4345,1795,4,0.9850416564551217,1.03304994553088,1.1,0.9,-3575.0,-1572.0,1
14,15.75,76,2,76,bus_4053,bus,4,1.1436202662366215,1.0515586652605757,1.1,0.9,-1976.0,-2688.0,1
14,15.75,76,2,76,bus_4053,76,4,1.1436202662366215,1.0515586652605757,1.1,0.9,-1976.0,-2688.0,1
9,275.0,186,1,186,bus_3640,bus,3,0.0018472922242327217,1.081361734213575,1.1,0.9,-70.0,4803.0,1
9,275.0,186,1,186,bus_3640,186,3,0.0018472922242327217,1.081361734213575,1.1,0.9,-70.0,4803.0,1
9,66.0,1373,1,1373,bus_3055,bus,3,-0.1316572262100374,1.0879681671275265,1.1,0.9,681.0,5298.0,1
9,66.0,1373,1,1373,bus_3055,1373,3,-0.1316572262100374,1.0879681671275265,1.1,0.9,681.0,5298.0,1
8,132.0,1172,1,1172,bus_3628,bus,3,-0.46423099728099937,1.005594955779003,1.1,0.9,-1363.0,6796.0,1
8,132.0,1172,1,1172,bus_3628,1172,3,-0.46423099728099937,1.005594955779003,1.1,0.9,-1363.0,6796.0,1
13,275.0,393,1,393,bus_4143,bus,4,1.0190060654478543,1.0509295267899381,1.1,0.9,-2306.0,-1996.0,1
13,275.0,393,1,393,bus_4143,393,4,1.0190060654478543,1.0509295267899381,1.1,0.9,-2306.0,-1996.0,1
15,110.0,103,1,103,bus_5087,bus,5,-0.09464118329114479,1.0289527047520208,1.1,0.9,1939.0,-6349.0,1
15,110.0,103,1,103,bus_5087,103,5,-0.09464118329114479,1.0289527047520208,1.1,0.9,1939.0,-6349.0,1
4,330.0,355,1,355,starbus_xf_1106_1167_1537_4,bus,1,-0.09567838168795907,1.083924832986157,1.1,0.9,925.0,-2259.0,1
4,330.0,355,1,355,starbus_xf_1106_1167_1537_4,355,1,-0.09567838168795907,1.083924832986157,1.1,0.9,925.0,-2259.0,1
11,33.0,982,1,982,bus_3193,bus,3,-0.3039051618304394,1.0008148075487113,1.1,0.9,-546.0,3295.0,1
11,33.0,982,1,982,bus_3193,982,3,-0.3039051618304394,1.0008148075487113,1.1,0.9,-546.0,3295.0,1
1,11.0,716,1,716,bus_1618,bus,1,-0.0494581622796114,1.056047983585802,1.1,0.9,2796.0,2885.0,1
1,11.0,716,1,716,bus_1618,716,1,-0.0494581622796114,1.056047983585802,1.1,0.9,2796.0,2885.0,1
8,132.0,1587,1,1587,bus_3211,bus,3,-0.2925364994832125,1.025755173126864,1.1,0.9,-728.0,6939.0,1
8,132.0,1587,1,1587,bus_3211,1587,3,-0.2925364994832125,1.025755173126864,1.1,0.9,-728.0,6939.0,1
3,132.0,870,1,870,bus_1219,bus,1,-0.33354583489913836,1.0496689075354961,1.1,0.9,1322.0,-618.0,1
3,132.0,870,1,870,bus_1219,870,1,-0.33354583489913836,1.0496689075354961,1.1,0.9,1322.0,-618.0,1
7,11.0,155,1,155,bus_2065,bus,2,-0.3824904305150007,1.0450653206465002,1.1,0.9,1372.0,-4478.0,1
7,11.0,155,1,155,bus_2065,155,2,-0.3824904305150007,1.0450653206465002,1.1,0.9,1372.0,-4478.0,1
14,66.0,53,1,53,bus_4306,bus,4,0.9712397701181096,1.0439237890336623,1.1,0.9,-1608.0,-3338.0,1
14,66.0,53,1,53,bus_4306,53,4,0.9712397701181096,1.0439237890336623,1.1,0.9,-1608.0,-3338.0,1
2,11.0,650,1,650,bus_1558,bus,1,-0.4449463847757653,1.0013963180793093,1.1,0.9,76.0,981.0,1
2,11.0,650,1,650,bus_1558,650,1,-0.4449463847757653,1.0013963180793093,1.1,0.9,76.0,981.0,1
9,66.0,963,1,963,bus_3118,bus,3,-0.21275062035879277,1.0625149659182382,1.1,0.9,66.0,5577.0,1
9,66.0,963,1,963,bus_3118,963,3,-0.21275062035879277,1.0625149659182382,1.1,0.9,66.0,5577.0,1
5,15.0,1560,1,1560,bus_2022,bus,2,0.029714745671309883,0.9924945772719457,1.1,0.9,769.0,-1980.0,1
5,15.0,1560,1,1560,bus_2022,1560,2,0.029714745671309883,0.9924945772719457,1.1,0.9,769.0,-1980.0,1
8,66.0,1163,1,1163,bus_3260,bus,3,-0.3688181154711835,0.9959949479685175,1.1,0.9,-600.0,6461.0,1
8,66.0,1163,1,1163,bus_3260,1163,3,-0.3688181154711835,0.9959949479685175,1.1,0.9,-600.0,6461.0,1
15,13.8,566,2,566,bus_5005,bus,5,0.1118890133203961,1.0304590903472943,1.1,0.9,1757.0,-5707.0,1
15,13.8,566,2,566,bus_5005,566,5,0.1118890133203961,1.0304590903472943,1.1,0.9,1757.0,-5707.0,1
9,275.0,1492,1,1492,bus_3598,bus,3,-0.05698373778819454,1.0725893344167143,1.1,0.9,-214.0,4483.0,1
9,275.0,1492,1,1492,bus_3598,1492,3,-0.05698373778819454,1.0725893344167143,1.1,0.9,-214.0,4483.0,1
1,132.0,111,1,111,bus_1283,bus,1,-0.223820379514656,1.0681931088675378,1.1,0.9,872.0,1361.0,1
1,132.0,111,1,111,bus_1283,111,1,-0.223820379514656,1.0681931088675378,1.1,0.9,872.0,1361.0,1
11,110.0,721,1,721,bus_3048,bus,3,-0.3238866979276004,1.0509966548871377,1.1,0.9,-53.0,3019.0,1
11,110.0,721,1,721,bus_3048,721,3,-0.3238866979276004,1.0509966548871377,1.1,0.9,-53.0,3019.0,1
2,132.0,1738,1,1738,bus_1178,bus,1,-0.303756665935689,1.048723837273413,1.1,0.9,524.0,-60.0,1
2,132.0,1738,1,1738,bus_1178,1738,1,-0.303756665935689,1.048723837273413,1.1,0.9,524.0,-60.0,1
6,22.0,1469,1,1469,bus_2328,bus,2,-0.45498489664755604,1.0421012235228386,1.1,0.9,689.0,-4097.0,1
6,22.0,1469,1,1469,bus_2328,1469,2,-0.45498489664755604,1.0421012235228386,1.1,0.9,689.0,-4097.0,1
4,0.6899999999999998,1254,2,1254,bus_1014,bus,1,0.04575270916686019,1.012188261550398,1.1,0.9,346.0,-1233.0,1
4,0.6899999999999998,1254,2,1254,bus_1014,1254,1,0.04575270916686019,1.012188261550398,1.1,0.9,346.0,-1233.0,1
7,22.0,1529,1,1529,bus_2336,bus,2,-0.39585487603582326,0.9842859914859093,1.1,0.9,936.0,-4019.0,1
7,22.0,1529,1,1529,bus_2336,1529,2,-0.39585487603582326,0.9842859914859093,1.1,0.9,936.0,-4019.0,1
11,110.0,1358,1,1358,starbus_xf_3231_3644_3645_1,bus,3,-0.2914251524499437,1.0375417401565579,1.1,0.9,-648.0,3275.0,1
11,110.0,1358,1,1358,starbus_xf_3231_3644_3645_1,1358,3,-0.2914251524499437,1.0375417401565579,1.1,0.9,-648.0,3275.0,1
2,132.0,1499,1,1499,bus_1284,bus,1,-0.37077502925141165,1.0474740539474259,1.1,0.9,295.0,758.0,1
