number,name,base_voltage,angle,magnitude,area,x,y,cluster,area_code,sub_region
752,bus_2114,220.0,0.3438955156169988,1.0389037801581105,2,860,-3472,2,6,MEL
849,bus_2213,66.0,0.4837643601344538,1.009067985406847,2,97,-3966,2,6,MEL
10044,starbus_xf_2191_2031_2022_5,330.0,0.0,1.0,2,740,-1889,1,4,SNSW
747,bus_2109,220.0,0.4621195205461586,1.03180031538688,2,224,-3741,2,6,MEL
877,bus_2242,66.0,0.6659018508911634,1.0207784393983206,2,1398,-4306,0,7,SEV
832,bus_2196,275.0,0.6093801549430847,1.0620907885731898,2,-491,-2732,1,5,WNV
836,bus_2200,500.0,0.5790419756237616,1.0312955996739888,2,-277,-2958,1,5,WNV
713,bus_2074,0.65,0.8044903256326936,0.979023669211708,2,-14,-3759,1,5,WNV
718,bus_2079,22.0,0.7234651587509932,0.9759932953439804,2,-465,-3534,1,5,WNV
10041,starbus_xf_2191_2025_2026_2,330.0,0.0,1.0,2,740,-1889,1,4,SNSW
919,bus_2284,66.0,0.254693932645193,1.0280937093990463,2,935,-3619,2,6,MEL
787,bus_2151,132.0,0.6751150144228957,1.0177457459013304,2,-210,-3519,1,5,WNV
672,bus_2028,15.0,0.4700884140606547,0.97242,2,749,-1979,1,5,WNV
908,bus_2273,66.0,0.2677747323183337,1.0212060874260451,2,849,-3735,2,6,MEL
678,bus_2034,10.5,0.6272805010927648,0.9238829380717868,2,1337,-4187,0,7,SEV
813,bus_2177,220.0,0.5074465895401283,1.032437238217559,2,193,-3623,2,6,MEL
900,bus_2265,66.0,0.7990812549061239,1.0599256241955863,2,77,-4396,2,6,MEL
686,bus_2042,21.0,0.6051560489027665,1.0233000804235477,2,690,-4332,0,7,SEV
806,bus_2170,220.0,0.355296138276214,1.0396984866971068,2,805,-3201,2,6,MEL
10036,starbus_xf_2145_2243_2306_3,220.0,0.0,1.0,2,326,-3443,2,6,MEL
918,bus_2283,66.0,0.409320393685381,1.020153577473763,2,132,-4155,2,6,MEL
645,bus_2001,0.6899999999999998,0.5472755884543532,1.0440081900042002,2,32,-4157,2,6,MEL
937,bus_2303,22.0,0.604278756570368,1.0622110551393678,2,-404,-2893,1,5,WNV
909,bus_2274,66.0,0.2390266196247665,1.032251576882189,2,860,-3741,2,6,MEL
955,bus_2324,10.5,0.4787896042479261,1.02719,2,970,-3337,2,6,MEL
647,bus_2003,13.8,0.6288951793492924,0.97085,2,992,-3064,2,6,MEL
921,bus_2286,66.0,0.3374842025524646,1.020285855125506,2,275,-3385,1,5,WNV
807,bus_2171,220.0,0.3721795058873242,1.03060497409165,2,782,-3231,2,6,MEL
10040,starbus_xf_2191_2023_2024_1,330.0,0.0,1.0,2,740,-1889,1,4,SNSW
10031,starbus_xf_2077_2205_2346_2,220.0,0.0,1.0,2,-409,-3284,1,5,WNV
727,bus_2089,11.0,0.4639642800335998,1.0150109127884628,2,1182,-1830,1,4,SNSW
856,bus_2220,66.0,0.2446634784588839,1.0168899464275707,2,393,-3482,2,6,MEL
838,bus_2202,500.0,0.6051560489027665,1.0360913314288451,2,721,-4255,0,7,SEV
977,bus_2346,33.0,0.5420227809325427,1.0173106910649374,2,-392,-3198,1,5,WNV
670,bus_2026,15.0,0.4004008406287234,0.972319886374464,2,792,-1904,1,5,WNV
10046,starbus_xf_2195_2293_2332_2,330.0,0.0,1.0,2,713,-2244,1,5,WNV
915,bus_2280,66.0,0.4095457055119901,1.0198456073735385,2,149,-4060,2,6,MEL
705,bus_2066,11.0,0.5202818252767967,0.9958640840472536,2,1381,-4708,0,7,SEV
714,bus_2075,0.65,0.7997763139244868,1.017614294475345,2,-33,-3732,1,5,WNV
676,bus_2032,10.5,0.6272805010927648,0.9238829380717868,2,1337,-4214,0,7,SEV
683,bus_2039,220.0,0.3007664997891294,1.08734,2,305,-3604,2,6,MEL
881,bus_2246,33.0,0.8803962868759243,0.9829,2,1510,-4562,0,7,SEV
660,bus_2016,11.0,0.515215313933133,1.0122,2,845,-3349,2,6,MEL
944,bus_2310,22.0,0.5230940197113637,0.982494449820574,2,1429,-4466,0,7,SEV
823,bus_2187,220.0,0.6550307360324653,1.0237023120942723,2,1189,-3799,0,7,SEV
693,bus_2054,0.6899999999999998,0.8226530670992158,1.06524,2,-309,-3712,1,5,WNV
746,bus_2108,220.0,0.3114873613008221,1.0391178703768236,2,380,-3402,2,6,MEL
834,bus_2198,500.0,0.4922708032058367,1.0418947584691465,2,960,-3638,2,6,MEL
680,bus_2036,10.5,0.7506916797090556,0.95738,2,1284,-4291,0,7,SEV
740,bus_2102,132.0,0.435867243458773,1.0114836927303446,2,855,-1853,1,4,SNSW
691,bus_2047,20.0,0.7407049628649973,0.99686,2,691,-4306,0,7,SEV
827,bus_2191,330.0,0.4004008431889338,1.0194626718985782,2,740,-1889,1,5,WNV
882,bus_2247,33.0,0.8222433688622962,0.98135,2,1534,-4493,0,7,SEV
975,bus_2344,11.0,0.5230944071926937,0.9824948747098252,2,1404,-4399,0,7,SEV
869,bus_2234,66.0,0.2705640484037278,1.0200330277634329,2,766,-2913,2,6,MEL
709,bus_2070,11.0,0.7317727572008552,0.9999037036198672,2,1345,-4754,0,7,SEV
648,bus_2004,13.8,0.6230689718681612,0.9712,2,997,-3037,2,6,MEL
805,bus_2169,220.0,0.321189820395186,1.0302542807874675,2,629,-2952,2,6,MEL
924,bus_2289,66.0,0.2562115631667876,1.0275325541063658,2,809,-3443,2,6,MEL
654,bus_2010,0.6899999999999998,0.7370796050496302,1.06431,2,-25,-3913,2,6,MEL
953,bus_2322,10.5,0.4731890485798555,1.02644,2,961,-3351,2,6,MEL
969,bus_2338,33.0,0.3775153938224645,1.048177281807741,2,1031,-4353,0,7,SEV
10034,starbus_xf_2145_2243_2306_1,220.0,0.0,1.0,2,326,-3443,2,6,MEL
675,bus_2031,15.0,0.4004008423686289,0.972319888442432,2,758,-1965,1,5,WNV
904,bus_2269,66.0,0.867431901481228,1.050742958373633,2,94,-4418,2,6,MEL
656,bus_2012,11.0,0.5120479953133955,0.97713,2,1039,-2934,2,6,MEL
850,bus_2214,66.0,0.3926721731927015,1.0017018149568493,2,241,-3841,2,6,MEL
890,bus_2255,66.0,0.5445019706635151,1.0027719353896971,2,1320,-4352,0,7,SEV
982,bus_2351,66.0,0.7785236723917687,1.0617154866256109,2,110,-4266,2,6,MEL
716,bus_2077,220.0,0.5386622050215542,1.0313920301998214,2,-409,-3284,1,5,WNV
870,bus_2235,66.0,0.2422084077069633,0.9838416523871392,2,821,-2923,2,6,MEL
650,bus_2006,33.0,0.5984954838092396,1.0193619055493546,2,159,-4273,2,6,MEL
963,bus_2332,22.0,0.3099813106563595,1.0271109281661308,2,765,-2329,1,5,WNV
721,bus_2082,165.0,0.433133931758041,0.99727,2,220,-3218,1,5,WNV
10042,starbus_xf_2191_2027_2028_3,330.0,0.0,1.0,2,740,-1889,1,4,SNSW
701,bus_2062,11.5,0.585674637301951,0.97015,2,1088,-3080,2,6,MEL
665,bus_2021,17.0,0.4891807005057079,0.95996,2,771,-1954,1,5,WNV
833,bus_2197,66.0,0.2816224007482066,1.010734627959485,2,888,-4181,0,7,SEV
910,bus_2275,66.0,0.2422402246919965,1.0241546034001432,2,637,-3026,2,6,MEL
658,bus_2014,15.5,0.6010147468950348,0.97456,2,922,-3110,2,6,MEL
702,bus_2063,20.0,0.7013935473349806,0.99413,2,-101,-3147,1,5,WNV
970,bus_2339,11.0,0.2208962435080336,0.9774371490262664,2,334,-3643,2,6,MEL
776,bus_2140,220.0,0.3775180998546691,1.008872442469117,2,1017,-4276,0,7,SEV
938,bus_2304,22.0,0.6051872259573757,1.0628296706267668,2,-388,-2854,1,5,WNV
874,bus_2239,66.0,0.4669620319856019,0.989985424984928,2,105,-3527,1,5,WNV
741,bus_2103,22.0,0.3176054603444036,1.0148599516209122,2,871,-4184,0,7,SEV
895,bus_2260,66.0,0.5525367488702261,1.004046668779776,2,1368,-4310,0,7,SEV
10033,starbus_xf_2077_2205_2349_3,220.0,0.0,1.0,2,-409,-3284,1,5,WNV
845,bus_2209,500.0,0.5738984445401859,1.03914954898574,2,-82,-3150,1,5,WNV
697,bus_2058,0.6899999999999998,0.7712549206243365,1.07694,2,-267,-3784,1,5,WNV
763,bus_2127,220.0,0.2705639446847837,1.0079366816836282,2,786,-2975,2,6,MEL
729,bus_2091,11.5,0.5251372401507991,0.97029,2,928,-3032,2,6,MEL
762,bus_2126,220.0,0.3560544024800774,1.04073141734993,2,703,-2878,2,6,MEL
764,bus_2128,220.0,0.4422557311266524,1.026578232833924,2,340,-3787,2,6,MEL
698,bus_2059,0.6899999999999998,0.7955827110239739,1.08353,2,-275,-3768,1,5,WNV
814,bus_2178,220.0,0.3398865764868741,1.0281879523224695,2,900,-3575,2,6,MEL
866,bus_2231,66.0,0.2925411870792485,1.0054889043166146,2,941,-4072,0,7,SEV
674,bus_2030,15.0,0.4694171236274341,0.96361,2,769,-1904,1,5,WNV
754,bus_2118,220.0,0.3895499308045977,1.0104222156038478,2,984,-3929,0,7,SEV
917,bus_2282,66.0,0.3946124926461233,1.006706870991193,2,101,-4289,2,6,MEL
941,bus_2307,22.0,0.4984968381136005,0.996246889946414,2,1400,-4609,0,7,SEV
979,bus_2348,33.0,0.4613631341416361,1.024317297553892,2,-437,-3349,1,5,WNV
661,bus_2017,220.0,0.4793946626895886,1.06049,2,108,-3479,1,5,WNV
978,bus_2347,33.0,0.5422413844097336,1.0173512496597543,2,-389,-3223,1,5,WNV
851,bus_2215,66.0,0.3787637798678898,0.9900208978318992,2,167,-3906,2,6,MEL
965,bus_2334,11.0,0.3089998820208471,1.005173338136485,2,791,-2400,1,5,WNV
967,bus_2336,22.0,0.4654841954627231,0.9742936359062858,2,936,-4019,0,7,SEV
844,bus_2208,500.0,0.486877698113916,1.042455349871639,2,453,-3333,2,6,MEL
842,bus_2206,500.0,0.4862664071543031,1.0426310460289758,2,880,-3494,2,6,MEL
931,bus_2296,22.0,0.5393957083835521,0.9902773824518328,2,71,-4088,2,6,MEL
817,bus_2181,220.0,0.3863565658054715,1.029314972054619,2,803,-3560,2,6,MEL
952,bus_2321,22.0,0.3427299502814576,1.0612264685892367,2,880,-3719,2,6,MEL
666,bus_2022,15.0,0.4004008423686289,0.9723198884424312,2,769,-1980,1,5,WNV
708,bus_2069,11.0,0.8177645894668563,0.99081,2,1355,-4754,0,7,SEV
837,bus_2201,500.0,0.4805320614570693,1.04037655437862,2,574,-3521,2,6,MEL
863,bus_2228,33.0,0.7494269733715803,1.003121284355642,2,16,-3858,2,6,MEL
10048,starbus_xf_2200_2196_2305_2,500.0,0.0,1.0,2,-277,-2958,1,5,WNV
913,bus_2278,66.0,0.2733837143591551,1.021743985416701,2,1051,-3940,0,7,SEV
828,bus_2192,330.0,0.4353361967263942,1.0322008155706763,2,747,-2705,1,5,WNV
669,bus_2025,15.0,0.4004008406287235,0.9723198863744626,2,792,-1927,1,5,WNV
840,bus_2204,500.0,0.575871618796439,1.0447962211422892,2,-68,-3103,1,5,WNV
855,bus_2219,66.0,0.3946873627105295,1.0064267947848775,2,120,-4188,2,6,MEL
711,bus_2072,0.6899999999999998,0.8768350233607201,1.0552499312936745,2,35,-4579,2,6,MEL
867,bus_2232,66.0,0.280015651054064,1.0197371656717902,2,929,-4072,0,7,SEV
879,bus_2244,66.0,0.766832271270544,1.0334726412811348,2,1502,-4440,0,7,SEV
699,bus_2060,11.5,0.5989826035072262,0.97517,2,1089,-3056,2,6,MEL
692,bus_2048,11.5,0.6051547077404468,0.9440146583825147,2,549,-4447,2,6,MEL
968,bus_2337,11.0,0.2928224286305891,1.03196577838679,2,513,-3245,2,6,MEL
892,bus_2257,66.0,0.302199480677553,0.956721029311477,2,869,-2937,2,6,MEL
794,bus_2158,220.0,0.3550088966103444,1.0096840375413825,2,988,-3853,0,7,SEV
663,bus_2019,17.0,0.4004008346781968,0.9723198803408142,2,776,-1869,1,5,WNV
646,bus_2002,0.6899999999999998,0.5781642016182026,1.0204432641742165,2,51,-4179,2,6,MEL
758,bus_2122,220.0,0.4409500505199401,1.0493858638064606,2,829,-3277,2,6,MEL
831,bus_2195,330.0,0.392160767842402,1.038048778886522,2,713,-2244,1,5,WNV
933,bus_2298,22.0,0.2555158595607442,1.004845833725415,2,380,-3478,2,6,MEL
765,bus_2129,220.0,0.4796461263622193,1.0445815582714937,2,165,-3371,1,5,WNV
662,bus_2018,17.0,0.4004008346781966,0.9723198803408136,2,786,-1878,1,5,WNV
659,bus_2015,11.0,0.5154549497789812,1.00988,2,857,-3331,2,6,MEL
783,bus_2147,220.0,0.3833190030754869,1.0306345320551191,2,693,-3618,2,6,MEL
862,bus_2227,33.0,0.6954830206987517,1.0086895549935988,2,2,-3847,2,6,MEL
951,bus_2320,22.0,0.0754069485261888,1.0123753361747323,2,869,-3729,2,6,MEL
644,bus_2000,33.0,0.9583882778213504,1.012566767030593,2,66,-4685,2,6,MEL
10038,starbus_xf_2191_2018_2019_6,330.0,0.0,1.0,2,740,-1889,1,4,SNSW
10037,starbus_xf_2162_2271_2315_5,220.0,0.0,1.0,2,237,-3162,1,5,WNV
690,bus_2046,20.0,0.7360499000236659,0.99891,2,679,-4315,2,6,MEL
753,bus_2117,220.0,0.3501073431579864,0.9994914159174167,2,889,-4202,0,7,SEV
679,bus_2035,10.5,0.627206538458856,0.9238397316871066,2,1317,-4224,0,7,SEV
880,bus_2245,66.0,0.8061853903190848,1.0352174218420755,2,1479,-4485,0,7,SEV
800,bus_2164,220.0,0.3631905309730495,1.014455037066262,2,937,-3740,2,6,MEL
733,bus_2095,20.0,0.6258719328543225,0.98956,2,959,-4023,0,7,SEV
839,bus_2203,500.0,0.4981406318629334,1.0442912206410735,2,149,-3261,1,5,WNV
781,bus_2145,220.0,0.3012728167623767,1.0561441579753097,2,326,-3443,2,6,MEL
897,bus_2262,66.0,0.545677994580411,1.0042217700329454,2,1307,-4462,0,7,SEV
730,bus_2092,20.0,0.7615205068067993,0.99185,2,1230,-3851,0,7,SEV
681,bus_2037,10.5,0.7555515408117242,0.93803,2,1274,-4304,0,7,SEV
956,bus_2325,10.5,0.4617851463330062,1.02592,2,967,-3314,2,6,MEL
983,bus_2352,11.0,0.5138913706674705,0.9587081510669316,2,947,-4029,0,7,SEV
756,bus_2120,220.0,0.4116052215729059,1.0635490338094429,2,735,-2765,2,6,MEL
10032,starbus_xf_2077_2205_2347_1,220.0,0.0,1.0,2,-409,-3284,1,5,WNV
864,bus_2229,66.0,0.4311935195920095,1.030997562284866,2,994,-2933,2,6,MEL
677,bus_2033,10.5,0.7066251636718216,0.93066,2,1313,-4240,0,7,SEV
946,bus_2312,22.0,0.2591327194889175,0.984515358635046,2,1064,-4051,0,7,SEV
725,bus_2086,10.5,0.3877840505133069,0.96458,2,861,-4054,0,7,SEV
907,bus_2272,66.0,0.2635153356880893,1.0808866504511971,2,900,-4187,0,7,SEV
903,bus_2268,33.0,0.7221371191638841,1.0045153899908688,2,10,-3687,1,5,WNV
649,bus_2005,33.0,0.5953272232846688,1.020646662420381,2,172,-4271,2,6,MEL
655,bus_2011,0.6899999999999998,0.7906785450872529,1.05968,2,-3,-3934,2,6,MEL
732,bus_2094,20.0,0.6102244697229524,0.99223,2,965,-4006,0,7,SEV
1195,bus_3213,110.0,0.5812235568847455,1.0430845012079455,3,-1492,2904,0,11,SQ
1470,bus_3496,110.0,0.3736003258791375,1.047799949096757,3,-944,3422,0,11,SQ
1377,bus_3400,11.0,0.2154315246290505,1.06063937447748,3,-1828,2098,0,11,SQ
1305,bus_3327,11.0,0.1841992680316123,1.0075902780154382,3,-1344,2103,0,11,SQ
297,bus_1304,132.0,-0.2194405407473846,1.0230237477105282,3,-1185,2158,0,11,SQ
1106,bus_3124,11.0,0.2107554140440887,1.0441488815471944,3,-1374,2374,0,11,SQ
1282,bus_3304,11.0,0.2381697553126559,1.0086513957216607,3,138,3156,0,11,SQ
1429,bus_3453,11.0,0.5825325046068596,0.94245,3,-1945,6842,1,8,NQ
1588,bus_3615,275.0,0.6823103132341176,1.048452835790591,3,621,3932,3,10,GG
10078,starbus_xf_3486_3561_3489_3,132.0,0.0,1.0,3,-1211,6608,1,8,NQ
1628,bus_3655,19.0,0.7015523368256344,1.00366,3,411,2945,0,11,SQ
1598,bus_3625,110.0,0.5765972064369765,1.0385644359497237,3,-1315,2864,0,11,SQ
10057,starbus_xf_3266_3154_3155_1,132.0,0.0,1.0,3,544,4081,3,10,GG
1318,bus_3340,110.0,0.2854509891734922,1.032112585509383,3,-843,2502,0,11,SQ
10066,starbus_xf_3359_3360_3361_3,110.0,0.0,1.0,3,-1519,3506,0,11,SQ
1052,bus_3066,66.0,0.6986196029673354,1.0499607605595769,3,-890,5735,1,8,NQ
1121,bus_3139,10.5,0.5756214342053295,0.9885045574555876,3,552,4200,2,9,CQ
10077,starbus_xf_3486_3561_3488_2,132.0,0.0,1.0,3,-1211,6608,1,8,NQ
1556,bus_3583,275.0,0.3864618188437316,1.0612735152405322,3,-943,2658,0,11,SQ
10063,starbus_xf_3333_3336_3335_3,110.0,0.0,1.0,3,-26,3018,0,11,SQ
1078,bus_3094,132.0,0.4926270718015675,1.0102681581421296,3,-1895,6824,1,8,NQ
1502,bus_3529,132.0,0.6496873239188302,1.0254758714941408,3,-1282,6854,1,8,NQ
1545,bus_3572,275.0,0.3986246004639395,1.0598842077039574,3,-602,2881,0,11,SQ
1043,bus_3057,33.0,0.4676104205592171,1.0142974767316926,3,-1079,2961,0,11,SQ
1540,bus_3567,275.0,0.437877207772862,1.0600727481481458,3,-813,3546,0,11,SQ
1615,bus_3642,66.0,0.6150365888887641,1.0374447783493908,3,-990,6975,1,8,NQ
987,bus_3000,132.0,0.7986241309221273,1.0283495431315726,3,-172,5490,2,9,CQ
1516,bus_3543,275.0,0.4642259655830034,1.063932517287146,3,-685,3675,0,11,SQ
1169,bus_3187,132.0,0.6176846769308337,1.0248033998463584,3,-1347,4373,2,9,CQ
1493,bus_3519,110.0,0.3798769975713956,1.0561730206506257,3,-885,3246,0,11,SQ
1019,bus_3032,66.0,0.8649080115882046,1.0714553370537367,3,-1667,5002,2,9,CQ
1334,bus_3356,33.0,0.2692202620585841,1.025027148359828,3,-226,3209,0,11,SQ
1434,bus_3459,13.8,0.6263821848418306,1.0273200096005517,3,-912,6796,1,8,NQ
1210,bus_3228,11.0,0.2763483549931516,1.0028711575743727,3,-1112,3466,0,11,SQ
1468,bus_3494,19.0,0.8247129979959196,1.0686272418450484,3,-496,5364,2,9,CQ
1166,bus_3184,132.0,0.9469196787362394,1.033509676515754,3,-1482,4608,2,9,CQ
1050,bus_3064,66.0,0.6851704811564552,1.0416891859997697,3,-1253,5859,1,8,NQ
1423,bus_3446,11.0,0.375559208608687,1.0046025253698427,3,-503,2553,0,11,SQ
1542,bus_3569,275.0,0.894901298610727,1.0523621819234965,3,-704,5136,2,9,CQ
1432,bus_3456,11.0,0.5790734206943123,0.93537,3,-1938,6945,1,8,NQ
1145,bus_3163,110.0,0.3036149961823474,1.0371078426096565,3,-544,2719,0,11,SQ
1199,bus_3217,132.0,0.9715327035439574,1.0293831318153166,3,116,5044,2,9,CQ
1083,bus_3099,110.0,0.4991436743472701,1.0313869276633365,3,-923,2943,0,11,SQ
1239,bus_3257,33.0,0.5564162384872726,1.0091696553557727,3,-1591,2968,0,11,SQ
1290,bus_3312,110.0,0.3956428460006785,1.0375448374861882,3,-877,4131,2,9,CQ
1613,bus_3640,275.0,1.028321275108663,1.037183002392764,3,-570,4803,2,9,CQ
1149,bus_3167,132.0,0.7669699039520739,1.030533354711355,3,-673,5521,2,9,CQ
1220,bus_3238,110.0,0.3497818667561436,1.04220729765362,3,-487,4295,2,9,CQ
1223,bus_3241,132.0,0.7511165204091017,1.0431882012334863,3,-826,5825,1,8,NQ
1288,bus_3310,66.0,0.631901913906284,1.0398279138845583,3,-1011,7028,1,8,NQ
1132,bus_3150,132.0,0.8298771920383383,1.0412072312580054,3,10,5394,2,9,CQ
1212,bus_3230,33.0,0.3052915488984504,1.0180872999920778,3,-639,3166,0,11,SQ
1313,bus_3335,11.0,0.1070823570793187,1.0064314224784454,3,52,3029,0,11,SQ
1110,bus_3128,132.0,0.7596948331941359,1.0699679469431158,3,-1275,6726,1,8,NQ
1460,bus_3486,132.0,0.6443713651230891,1.0263641792535871,3,-1211,6608,1,8,NQ
1075,bus_3091,22.0,0.4687581685003073,1.0936450954111403,3,-1678,7426,1,8,NQ
1162,bus_3180,132.0,0.4835427111111159,1.0191050474895318,3,-1556,7407,1,8,NQ
1271,bus_3292,22.0,0.7941027928438171,1.0967309833931174,3,-1362,6928,1,8,NQ
1158,bus_3176,66.0,0.9280887858735972,1.018701829807075,3,-1094,5419,1,8,NQ
1085,bus_3101,132.0,0.5762667470681112,1.0136379584724031,3,-1438,4311,2,9,CQ
1425,bus_3448,11.0,0.5079668420365223,1.01974,3,-1867,7466,1,8,NQ
1074,bus_3090,22.0,0.4606435171313643,1.0901210780310295,3,-1797,7360,1,8,NQ
1135,bus_3153,132.0,0.9734787221198036,1.0205736616202894,3,-1020,5304,1,8,NQ
1011,bus_3024,132.0,0.6572224774479205,1.029287745236288,3,120,3768,2,9,CQ
1179,bus_3197,22.0,0.7115541247827305,1.0524714559464388,3,-1105,5940,1,8,NQ
992,bus_3005,66.0,0.5345057034495838,1.0537960653691605,3,-1475,6850,1,8,NQ
1285,bus_3307,110.0,0.2734428985970082,1.0451510693659691,3,-1599,2101,0,11,SQ
1178,bus_3196,132.0,0.7115541247827303,1.0261596695477804,3,-1067,5850,1,8,NQ
10079,starbus_xf_3492_3565_3494_2,132.0,0.0,1.0,3,-453,5410,2,9,CQ
1246,bus_3264,15.0,1.052067031637084,1.05379,3,-1446,4647,2,9,CQ
1607,bus_3634,132.0,0.6063001293877016,1.03017765229874,3,-1330,4261,2,9,CQ
1151,bus_3169,132.0,0.680070979337537,1.0378525164901766,3,-1204,5918,1,8,NQ
1345,bus_3367,11.0,0.0603360858405542,0.9885604306035384,3,-1314,2549,0,11,SQ
990,bus_3003,33.0,0.6783502089634043,1.0323362813760746,3,-1473,6366,1,8,NQ
1546,bus_3573,275.0,1.0614791608842504,1.0302235388848124,3,-314,4388,2,9,CQ
994,bus_3007,33.0,0.546770661386244,1.0215070340372057,3,-1409,2892,0,11,SQ
1089,bus_3107,66.0,0.935617358004988,1.0252066812969278,3,-1049,5444,1,8,NQ
1402,bus_3425,20.0,0.7984751811327976,1.01182,3,-271,3717,2,9,CQ
1566,bus_3593,275.0,0.4616340038512078,1.0610454520109465,3,-613,3347,0,11,SQ
1350,bus_3372,11.0,0.2376535233337162,1.0031043788709273,3,-1609,3477,0,11,SQ
1227,bus_3245,132.0,0.6599625267732147,1.0310066092958416,3,-1281,6365,1,8,NQ
1306,bus_3328,11.0,0.1644795239357727,1.0021679713726617,3,-1388,2149,0,11,SQ
1446,bus_3472,33.0,0.292947096098712,1.013621720520845,3,-489,2977,0,11,SQ
988,bus_3001,132.0,0.7145795928870059,1.0234824138305103,3,-918,5722,1,8,NQ
1339,bus_3361,11.0,0.185025995641558,0.9989796118776082,3,-1600,3528,0,11,SQ
997,bus_3010,132.0,0.5231044889299541,1.0290967552575576,3,-1345,4055,2,9,CQ
1562,bus_3589,275.0,0.4252809029125626,1.0648617155123072,3,-744,2835,0,11,SQ
1205,bus_3223,132.0,0.6020205673758798,1.027738328718888,3,-1320,7005,1,8,NQ
1176,bus_3194,132.0,0.6711403625719804,1.014317652655015,3,-1502,6107,1,8,NQ
1113,bus_3131,110.0,0.3839283729716873,1.0532851732957471,3,-1005,3251,0,11,SQ
1188,bus_3206,33.0,0.3165913290092971,1.0184615036829838,3,-1033,3534,0,11,SQ
1265,bus_3285,132.0,0.6876536076050171,1.03123,3,-1065,5797,1,8,NQ
1067,bus_3082,22.0,0.5704681171165972,0.997850105726095,3,-1973,6964,1,8,NQ
1028,bus_3041,11.8,0.9728943970563622,1.0074816344705388,3,102,5025,2,9,CQ
1490,bus_3516,132.0,0.5674571712167419,1.0142144909771509,3,-1736,6747,1,8,NQ
1424,bus_3447,11.0,0.8189358244109997,1.1012263010515757,3,-653,5533,2,9,CQ
1118,bus_3136,11.0,0.112065143525564,1.0037296582453854,3,-1068,2461,0,11,SQ
1229,bus_3247,132.0,0.675211578652383,1.0290503937424909,3,-1408,6145,1,8,NQ
1585,bus_3612,275.0,0.7308039745516335,1.054828266288986,3,421,3575,2,9,CQ
1602,bus_3629,132.0,0.5700061432050194,1.0152639613016816,3,-1873,6871,1,8,NQ
10076,starbus_xf_3486_3561_3487_1,132.0,0.0,1.0,3,-1211,6608,1,8,NQ
1186,bus_3204,110.0,0.3695045397578465,1.0455776822444391,3,-989,3482,0,11,SQ
10070,starbus_xf_3371_3372_3373_2,110.0,0.0,1.0,3,-1496,3449,0,11,SQ
1367,bus_3390,110.0,0.3880969856026018,1.0472670667608863,3,-1030,3163,0,11,SQ
1577,bus_3604,275.0,0.9369974767314116,1.0335553205756436,3,-1080,4673,2,9,CQ
1126,bus_3144,132.0,0.5128784410935725,1.0217126032794823,3,-1603,7237,1,8,NQ
1255,bus_3275,132.0,0.9679811194910188,1.03024,3,-1166,5437,1,8,NQ
1360,bus_3383,33.0,0.3063181680366504,1.0350109637673206,3,-545,4293,2,9,CQ
1444,bus_3470,110.0,0.4000881686176855,1.0557505026495,3,-891,3562,0,11,SQ
1501,bus_3527,15.75,0.8199463856686473,0.99662,3,390,3598,2,9,CQ
1354,bus_3376,66.0,0.6125369782230351,1.0381470649105926,3,-964,7085,1,8,NQ
1321,bus_3343,33.0,0.4363979854736056,0.9934474114597048,3,-1230,3017,0,11,SQ
10061,starbus_xf_3333_3335_3336_2,110.0,0.0,1.0,3,-26,3018,0,11,SQ
1092,bus_3110,33.0,0.6831974601280179,1.0460629147986389,3,-686,6022,1,8,NQ
1068,bus_3083,132.0,0.517435669054761,1.0180851316148378,3,-1467,7293,1,8,NQ
1389,bus_3412,110.0,0.3243567479549384,1.0478903356401428,3,-328,2956,0,11,SQ
1183,bus_3201,132.0,0.713453704159496,1.0281710210677515,3,-759,5917,1,8,NQ
1120,bus_3138,10.5,0.5756214342053289,0.9885045574555876,3,528,4209,2,9,CQ
1417,bus_3440,15.75,0.7351725261456938,0.9715759171825454,3,338,3632,2,9,CQ
1088,bus_3106,132.0,0.9624598818152484,1.016679520434572,3,-1021,5352,1,8,NQ
1037,bus_3051,132.0,0.9658870077198556,1.0222648268900538,3,159,5054,2,9,CQ
1543,bus_3570,275.0,0.3936538342727435,1.0594247540177588,3,-465,3045,0,11,SQ
1325,bus_3347,33.0,0.1959121114257252,1.014210976705052,3,-249,3097,0,11,SQ
10083,starbus_xf_3629_3454_3456_2,132.0,0.0,1.0,3,-1873,6871,1,8,NQ
1054,bus_3068,132.0,0.62869765148945,1.0266838376064782,3,-1018,6497,1,8,NQ
1115,bus_3133,11.0,0.3481905018211554,1.0130808754495464,3,-1085,3311,0,11,SQ
1405,bus_3428,13.8,0.4911454471063893,1.020969549337439,3,-612,3661,0,11,SQ
1522,bus_3549,275.0,0.7399694700878712,1.0576701309892378,3,-915,4345,2,9,CQ
1013,bus_3026,33.0,0.6327854505441723,0.9989475650532188,3,180,3842,2,9,CQ
1027,bus_3040,11.8,0.9728943970563624,1.0074816344705388,3,62,5064,2,9,CQ
1433,bus_3457,6.6,0.5685953277345636,1.01518,3,-2042,7026,1,8,NQ
1435,bus_3460,13.8,0.6263821718403305,1.027319967845163,3,-1010,6813,1,8,NQ
1273,bus_3294,33.0,0.6323538826527806,0.9401318211991349,3,-1125,6585,1,8,NQ
1084,bus_3100,33.0,0.4732367398400626,1.0455294172575964,3,-1000,2976,0,11,SQ
